Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,Position,Race
ALB,Williams,39.0,101.341,HARD,16.0,3.0,12.0,China
ALB,Williams,40.0,101.672,HARD,17.0,3.0,12.0,China
ALB,Williams,41.0,101.755,HARD,18.0,3.0,12.0,China
ALB,Williams,42.0,101.558,HARD,19.0,3.0,12.0,China
ALB,Williams,43.0,101.423,HARD,20.0,3.0,12.0,China
ALB,Williams,44.0,101.504,HARD,21.0,3.0,11.0,China
ALB,Williams,45.0,101.66,HARD,22.0,3.0,12.0,China
ALB,Williams,46.0,101.776,HARD,23.0,3.0,12.0,China
ALB,Williams,47.0,101.584,HARD,24.0,3.0,12.0,China
ALB,Williams,48.0,101.509,HARD,25.0,3.0,12.0,China
ALB,Williams,49.0,101.404,HARD,26.0,3.0,12.0,China
ALB,Williams,50.0,101.438,HARD,27.0,3.0,12.0,China
ALB,Williams,51.0,101.437,HARD,28.0,3.0,12.0,China
ALB,Williams,52.0,101.67,HARD,29.0,3.0,12.0,China
ALB,Williams,53.0,101.354,HARD,30.0,3.0,12.0,China
ALB,Williams,54.0,102.424,HARD,31.0,3.0,12.0,China
ALB,Williams,55.0,101.998,HARD,32.0,3.0,12.0,China
ALB,Williams,56.0,101.524,HARD,33.0,3.0,12.0,China
ALO,Aston Martin,1.0,103.173,MEDIUM,1.0,1.0,2.0,China
ALO,Aston Martin,2.0,101.128,MEDIUM,2.0,1.0,2.0,China
ALO,Aston Martin,3.0,100.988,MEDIUM,3.0,1.0,2.0,China
ALO,Aston Martin,4.0,101.579,MEDIUM,4.0,1.0,2.0,China
ALO,Aston Martin,5.0,103.06,MEDIUM,5.0,1.0,3.0,China
ALO,Aston Martin,6.0,102.363,MEDIUM,6.0,1.0,3.0,China
ALO,Aston Martin,7.0,103.817,MEDIUM,7.0,1.0,4.0,China
ALO,Aston Martin,8.0,103.132,MEDIUM,8.0,1.0,4.0,China
ALO,Aston Martin,9.0,102.946,MEDIUM,9.0,1.0,4.0,China
ALO,Aston Martin,10.0,103.083,MEDIUM,10.0,1.0,4.0,China
ALO,Aston Martin,13.0,102.256,HARD,2.0,2.0,8.0,China
ALO,Aston Martin,14.0,100.944,HARD,3.0,2.0,7.0,China
ALO,Aston Martin,15.0,100.983,HARD,4.0,2.0,7.0,China
ALO,Aston Martin,16.0,101.274,HARD,5.0,2.0,7.0,China
ALO,Aston Martin,17.0,101.251,HARD,6.0,2.0,6.0,China
ALO,Aston Martin,18.0,101.229,HARD,7.0,2.0,5.0,China
ALO,Aston Martin,19.0,101.459,HARD,8.0,2.0,5.0,China
ALO,Aston Martin,20.0,101.64,HARD,9.0,2.0,5.0,China
ALO,Aston Martin,21.0,110.904,HARD,10.0,2.0,5.0,China
ALO,Aston Martin,27.0,110.392,SOFT,4.0,3.0,5.0,China
ALO,Aston Martin,32.0,100.19,SOFT,9.0,3.0,5.0,China
ALO,Aston Martin,33.0,99.48,SOFT,10.0,3.0,5.0,China
ALO,Aston Martin,34.0,99.452,SOFT,11.0,3.0,5.0,China
ALO,Aston Martin,35.0,99.817,SOFT,12.0,3.0,5.0,China
ALO,Aston Martin,36.0,100.638,SOFT,13.0,3.0,5.0,China
ALO,Aston Martin,37.0,100.4,SOFT,14.0,3.0,5.0,China
ALO,Aston Martin,38.0,100.119,SOFT,15.0,3.0,5.0,China
ALO,Aston Martin,39.0,100.447,SOFT,16.0,3.0,5.0,China
ALO,Aston Martin,40.0,100.693,SOFT,17.0,3.0,5.0,China
ALO,Aston Martin,41.0,100.819,SOFT,18.0,3.0,5.0,China
ALO,Aston Martin,42.0,100.794,SOFT,19.0,3.0,5.0,China
ALO,Aston Martin,45.0,97.81,MEDIUM,2.0,4.0,11.0,China
ALO,Aston Martin,46.0,99.559,MEDIUM,3.0,4.0,10.0,China
ALO,Aston Martin,47.0,99.963,MEDIUM,4.0,4.0,9.0,China
ALO,Aston Martin,48.0,99.837,MEDIUM,5.0,4.0,9.0,China
ALO,Aston Martin,49.0,99.403,MEDIUM,6.0,4.0,7.0,China
ALO,Aston Martin,50.0,99.174,MEDIUM,7.0,4.0,7.0,China
ALO,Aston Martin,51.0,99.487,MEDIUM,8.0,4.0,7.0,China
ALO,Aston Martin,52.0,99.396,MEDIUM,9.0,4.0,7.0,China
ALO,Aston Martin,53.0,99.557,MEDIUM,10.0,4.0,7.0,China
ALO,Aston Martin,54.0,100.377,MEDIUM,11.0,4.0,7.0,China
ALO,Aston Martin,55.0,100.056,MEDIUM,12.0,4.0,7.0,China
ALO,Aston Martin,56.0,100.249,MEDIUM,13.0,4.0,7.0,China
BOT,Kick Sauber,1.0,108.149,MEDIUM,1.0,1.0,11.0,China
BOT,Kick Sauber,2.0,103.041,MEDIUM,2.0,1.0,11.0,China
BOT,Kick Sauber,3.0,102.548,MEDIUM,3.0,1.0,11.0,China
BOT,Kick Sauber,4.0,103.032,MEDIUM,4.0,1.0,11.0,China
BOT,Kick Sauber,5.0,103.192,MEDIUM,5.0,1.0,11.0,China
BOT,Kick Sauber,6.0,103.151,MEDIUM,6.0,1.0,11.0,China
BOT,Kick Sauber,7.0,102.959,MEDIUM,7.0,1.0,10.0,China
BOT,Kick Sauber,8.0,103.45,MEDIUM,8.0,1.0,10.0,China
BOT,Kick Sauber,11.0,101.276,HARD,2.0,2.0,15.0,China
BOT,Kick Sauber,12.0,101.994,HARD,3.0,2.0,14.0,China
BOT,Kick Sauber,13.0,102.144,HARD,4.0,2.0,13.0,China
BOT,Kick Sauber,14.0,102.359,HARD,5.0,2.0,13.0,China
BOT,Kick Sauber,15.0,102.391,HARD,6.0,2.0,12.0,China
BOT,Kick Sauber,16.0,102.215,HARD,7.0,2.0,12.0,China
BOT,Kick Sauber,17.0,102.606,HARD,8.0,2.0,11.0,China
BOT,Kick Sauber,18.0,102.768,HARD,9.0,2.0,11.0,China
BOT,Kick Sauber,19.0,102.252,HARD,10.0,2.0,11.0,China
GAS,Alpine,1.0,109.907,MEDIUM,1.0,1.0,14.0,China
GAS,Alpine,2.0,103.179,MEDIUM,2.0,1.0,14.0,China
GAS,Alpine,3.0,103.012,MEDIUM,3.0,1.0,14.0,China
GAS,Alpine,4.0,102.847,MEDIUM,4.0,1.0,14.0,China
GAS,Alpine,5.0,103.552,MEDIUM,5.0,1.0,14.0,China
GAS,Alpine,6.0,103.494,MEDIUM,6.0,1.0,14.0,China
GAS,Alpine,7.0,103.352,MEDIUM,7.0,1.0,14.0,China
GAS,Alpine,8.0,103.871,MEDIUM,8.0,1.0,13.0,China
GAS,Alpine,9.0,103.691,MEDIUM,9.0,1.0,10.0,China
GAS,Alpine,10.0,103.435,MEDIUM,10.0,1.0,9.0,China
GAS,Alpine,13.0,101.071,HARD,2.0,2.0,20.0,China
GAS,Alpine,14.0,101.893,HARD,3.0,2.0,20.0,China
GAS,Alpine,15.0,101.679,HARD,4.0,2.0,20.0,China
GAS,Alpine,16.0,102.107,HARD,5.0,2.0,20.0,China
GAS,Alpine,17.0,101.956,HARD,6.0,2.0,20.0,China
GAS,Alpine,18.0,101.812,HARD,7.0,2.0,19.0,China
GAS,Alpine,19.0,102.136,HARD,8.0,2.0,19.0,China
GAS,Alpine,20.0,102.229,HARD,9.0,2.0,18.0,China
GAS,Alpine,25.0,109.465,HARD,2.0,3.0,19.0,China
GAS,Alpine,32.0,101.886,HARD,9.0,3.0,16.0,China
GAS,Alpine,33.0,102.047,HARD,10.0,3.0,14.0,China
GAS,Alpine,34.0,101.522,HARD,11.0,3.0,14.0,China
GAS,Alpine,35.0,101.078,HARD,12.0,3.0,14.0,China
GAS,Alpine,36.0,101.311,HARD,13.0,3.0,14.0,China
GAS,Alpine,37.0,101.071,HARD,14.0,3.0,13.0,China
GAS,Alpine,40.0,99.198,MEDIUM,2.0,4.0,16.0,China
GAS,Alpine,41.0,99.758,MEDIUM,3.0,4.0,15.0,China
GAS,Alpine,42.0,100.024,MEDIUM,4.0,4.0,15.0,China
GAS,Alpine,43.0,100.029,MEDIUM,5.0,4.0,15.0,China
GAS,Alpine,44.0,99.906,MEDIUM,6.0,4.0,15.0,China
GAS,Alpine,45.0,100.065,MEDIUM,7.0,4.0,15.0,China
GAS,Alpine,46.0,100.25,MEDIUM,8.0,4.0,15.0,China
GAS,Alpine,47.0,100.397,MEDIUM,9.0,4.0,15.0,China
GAS,Alpine,48.0,101.551,MEDIUM,10.0,4.0,14.0,China
GAS,Alpine,49.0,100.305,MEDIUM,11.0,4.0,14.0,China
GAS,Alpine,50.0,100.138,MEDIUM,12.0,4.0,14.0,China
GAS,Alpine,51.0,100.497,MEDIUM,13.0,4.0,14.0,China
GAS,Alpine,52.0,101.052,MEDIUM,14.0,4.0,14.0,China
GAS,Alpine,53.0,101.373,MEDIUM,15.0,4.0,13.0,China
GAS,Alpine,54.0,100.727,MEDIUM,16.0,4.0,13.0,China
GAS,Alpine,55.0,100.737,MEDIUM,17.0,4.0,13.0,China
GAS,Alpine,56.0,100.819,MEDIUM,18.0,4.0,13.0,China
HAM,Mercedes,1.0,111.502,SOFT,1.0,1.0,19.0,China
HAM,Mercedes,2.0,104.135,SOFT,2.0,1.0,19.0,China
HAM,Mercedes,3.0,102.906,SOFT,3.0,1.0,18.0,China
HAM,Mercedes,4.0,103.013,SOFT,4.0,1.0,17.0,China
HAM,Mercedes,5.0,103.499,SOFT,5.0,1.0,17.0,China
HAM,Mercedes,6.0,103.467,SOFT,6.0,1.0,17.0,China
HAM,Mercedes,7.0,104.056,SOFT,7.0,1.0,17.0,China
HAM,Mercedes,8.0,103.769,SOFT,8.0,1.0,16.0,China
HAM,Mercedes,11.0,101.409,MEDIUM,2.0,2.0,18.0,China
HAM,Mercedes,12.0,101.904,MEDIUM,3.0,2.0,17.0,China
HAM,Mercedes,13.0,101.927,MEDIUM,4.0,2.0,15.0,China
HAM,Mercedes,14.0,101.72,MEDIUM,5.0,2.0,15.0,China
HAM,Mercedes,15.0,102.314,MEDIUM,6.0,2.0,14.0,China
HAM,Mercedes,16.0,102.531,MEDIUM,7.0,2.0,14.0,China
HAM,Mercedes,17.0,102.223,MEDIUM,8.0,2.0,13.0,China
HAM,Mercedes,18.0,102.564,MEDIUM,9.0,2.0,13.0,China
HAM,Mercedes,19.0,102.854,MEDIUM,10.0,2.0,13.0,China
HAM,Mercedes,20.0,103.115,MEDIUM,11.0,2.0,12.0,China
HAM,Mercedes,32.0,101.118,HARD,11.0,3.0,10.0,China
HAM,Mercedes,33.0,100.857,HARD,12.0,3.0,10.0,China
HAM,Mercedes,34.0,100.835,HARD,13.0,3.0,10.0,China
HAM,Mercedes,35.0,100.908,HARD,14.0,3.0,10.0,China
HAM,Mercedes,36.0,101.289,HARD,15.0,3.0,10.0,China
HAM,Mercedes,37.0,101.215,HARD,16.0,3.0,10.0,China
HAM,Mercedes,38.0,100.974,HARD,17.0,3.0,10.0,China
HAM,Mercedes,39.0,101.113,HARD,18.0,3.0,10.0,China
HAM,Mercedes,40.0,101.5,HARD,19.0,3.0,10.0,China
HAM,Mercedes,41.0,100.882,HARD,20.0,3.0,9.0,China
HAM,Mercedes,42.0,101.068,HARD,21.0,3.0,9.0,China
HAM,Mercedes,43.0,101.222,HARD,22.0,3.0,9.0,China
HAM,Mercedes,44.0,100.915,HARD,23.0,3.0,8.0,China
HAM,Mercedes,45.0,101.098,HARD,24.0,3.0,8.0,China
HAM,Mercedes,46.0,101.341,HARD,25.0,3.0,8.0,China
HAM,Mercedes,47.0,101.376,HARD,26.0,3.0,8.0,China
HAM,Mercedes,48.0,101.315,HARD,27.0,3.0,8.0,China
HAM,Mercedes,49.0,101.92,HARD,28.0,3.0,9.0,China
HAM,Mercedes,50.0,101.306,HARD,29.0,3.0,9.0,China
HAM,Mercedes,51.0,101.485,HARD,30.0,3.0,9.0,China
HAM,Mercedes,52.0,101.461,HARD,31.0,3.0,9.0,China
HAM,Mercedes,53.0,101.521,HARD,32.0,3.0,9.0,China
HAM,Mercedes,54.0,101.493,HARD,33.0,3.0,9.0,China
HAM,Mercedes,55.0,101.604,HARD,34.0,3.0,9.0,China
HAM,Mercedes,56.0,102.084,HARD,35.0,3.0,9.0,China
HUL,Haas F1 Team,1.0,107.041,MEDIUM,1.0,1.0,8.0,China
HUL,Haas F1 Team,2.0,103.687,MEDIUM,2.0,1.0,10.0,China
HUL,Haas F1 Team,3.0,102.347,MEDIUM,3.0,1.0,10.0,China
HUL,Haas F1 Team,4.0,102.824,MEDIUM,4.0,1.0,10.0,China
HUL,Haas F1 Team,5.0,103.331,MEDIUM,5.0,1.0,10.0,China
HUL,Haas F1 Team,6.0,103.384,MEDIUM,6.0,1.0,10.0,China
HUL,Haas F1 Team,7.0,104.061,MEDIUM,7.0,1.0,11.0,China
HUL,Haas F1 Team,10.0,101.429,HARD,2.0,2.0,14.0,China
HUL,Haas F1 Team,11.0,101.42,HARD,3.0,2.0,14.0,China
HUL,Haas F1 Team,12.0,101.821,HARD,4.0,2.0,13.0,China
HUL,Haas F1 Team,13.0,102.061,HARD,5.0,2.0,12.0,China
HUL,Haas F1 Team,14.0,102.123,HARD,6.0,2.0,12.0,China
HUL,Haas F1 Team,15.0,102.408,HARD,7.0,2.0,11.0,China
HUL,Haas F1 Team,16.0,102.5,HARD,8.0,2.0,11.0,China
HUL,Haas F1 Team,17.0,101.955,HARD,9.0,2.0,10.0,China
HUL,Haas F1 Team,18.0,103.019,HARD,10.0,2.0,10.0,China
HUL,Haas F1 Team,19.0,102.465,HARD,11.0,2.0,10.0,China
HUL,Haas F1 Team,20.0,102.187,HARD,12.0,2.0,10.0,China
HUL,Haas F1 Team,32.0,100.815,HARD,9.0,3.0,9.0,China
HUL,Haas F1 Team,33.0,100.879,HARD,10.0,3.0,9.0,China
HUL,Haas F1 Team,34.0,100.864,HARD,11.0,3.0,9.0,China
HUL,Haas F1 Team,35.0,101.035,HARD,12.0,3.0,9.0,China
HUL,Haas F1 Team,36.0,101.223,HARD,13.0,3.0,9.0,China
HUL,Haas F1 Team,37.0,101.127,HARD,14.0,3.0,9.0,China
HUL,Haas F1 Team,38.0,100.998,HARD,15.0,3.0,9.0,China
HUL,Haas F1 Team,39.0,101.268,HARD,16.0,3.0,9.0,China
HUL,Haas F1 Team,40.0,101.593,HARD,17.0,3.0,9.0,China
HUL,Haas F1 Team,41.0,102.174,HARD,18.0,3.0,10.0,China
HUL,Haas F1 Team,42.0,101.672,HARD,19.0,3.0,10.0,China
HUL,Haas F1 Team,43.0,101.373,HARD,20.0,3.0,10.0,China
HUL,Haas F1 Team,44.0,101.346,HARD,21.0,3.0,9.0,China
HUL,Haas F1 Team,45.0,101.234,HARD,22.0,3.0,9.0,China
HUL,Haas F1 Team,46.0,101.518,HARD,23.0,3.0,9.0,China
HUL,Haas F1 Team,47.0,101.998,HARD,24.0,3.0,10.0,China
HUL,Haas F1 Team,48.0,101.196,HARD,25.0,3.0,10.0,China
HUL,Haas F1 Team,49.0,101.241,HARD,26.0,3.0,10.0,China
HUL,Haas F1 Team,50.0,101.331,HARD,27.0,3.0,10.0,China
HUL,Haas F1 Team,51.0,101.549,HARD,28.0,3.0,10.0,China
HUL,Haas F1 Team,52.0,101.625,HARD,29.0,3.0,10.0,China
HUL,Haas F1 Team,53.0,101.543,HARD,30.0,3.0,10.0,China
HUL,Haas F1 Team,54.0,101.646,HARD,31.0,3.0,10.0,China
HUL,Haas F1 Team,55.0,101.705,HARD,32.0,3.0,10.0,China
HUL,Haas F1 Team,56.0,101.904,HARD,33.0,3.0,10.0,China
LEC,Ferrari,1.0,106.488,MEDIUM,1.0,1.0,7.0,China
LEC,Ferrari,2.0,101.812,MEDIUM,2.0,1.0,7.0,China
LEC,Ferrari,3.0,102.09,MEDIUM,3.0,1.0,7.0,China
LEC,Ferrari,4.0,102.22,MEDIUM,4.0,1.0,7.0,China
LEC,Ferrari,5.0,102.095,MEDIUM,5.0,1.0,7.0,China
LEC,Ferrari,6.0,102.322,MEDIUM,6.0,1.0,7.0,China
LEC,Ferrari,7.0,102.417,MEDIUM,7.0,1.0,7.0,China
LEC,Ferrari,8.0,102.969,MEDIUM,8.0,1.0,7.0,China
LEC,Ferrari,9.0,102.189,MEDIUM,9.0,1.0,6.0,China
LEC,Ferrari,10.0,102.324,MEDIUM,10.0,1.0,6.0,China
LEC,Ferrari,11.0,102.128,MEDIUM,11.0,1.0,4.0,China
LEC,Ferrari,12.0,101.939,MEDIUM,12.0,1.0,4.0,China
LEC,Ferrari,13.0,102.079,MEDIUM,13.0,1.0,4.0,China
LEC,Ferrari,14.0,101.812,MEDIUM,14.0,1.0,2.0,China
LEC,Ferrari,15.0,101.864,MEDIUM,15.0,1.0,2.0,China
LEC,Ferrari,16.0,102.729,MEDIUM,16.0,1.0,3.0,China
LEC,Ferrari,17.0,101.979,MEDIUM,17.0,1.0,3.0,China
LEC,Ferrari,18.0,102.114,MEDIUM,18.0,1.0,3.0,China
LEC,Ferrari,19.0,101.982,MEDIUM,19.0,1.0,3.0,China
LEC,Ferrari,20.0,102.041,MEDIUM,20.0,1.0,3.0,China
LEC,Ferrari,27.0,108.724,HARD,6.0,2.0,3.0,China
LEC,Ferrari,32.0,99.525,HARD,11.0,2.0,3.0,China
LEC,Ferrari,33.0,99.384,HARD,12.0,2.0,3.0,China
LEC,Ferrari,34.0,99.561,HARD,13.0,2.0,3.0,China
LEC,Ferrari,35.0,99.707,HARD,14.0,2.0,3.0,China
LEC,Ferrari,36.0,99.775,HARD,15.0,2.0,3.0,China
LEC,Ferrari,37.0,100.04,HARD,16.0,2.0,3.0,China
LEC,Ferrari,38.0,100.058,HARD,17.0,2.0,3.0,China
LEC,Ferrari,39.0,100.789,HARD,18.0,2.0,4.0,China
LEC,Ferrari,40.0,99.731,HARD,19.0,2.0,4.0,China
LEC,Ferrari,41.0,99.625,HARD,20.0,2.0,4.0,China
LEC,Ferrari,42.0,99.906,HARD,21.0,2.0,4.0,China
LEC,Ferrari,43.0,99.908,HARD,22.0,2.0,4.0,China
LEC,Ferrari,44.0,99.841,HARD,23.0,2.0,4.0,China
LEC,Ferrari,45.0,100.025,HARD,24.0,2.0,4.0,China
LEC,Ferrari,46.0,100.224,HARD,25.0,2.0,4.0,China
LEC,Ferrari,47.0,100.316,HARD,26.0,2.0,4.0,China
LEC,Ferrari,48.0,100.158,HARD,27.0,2.0,4.0,China
LEC,Ferrari,49.0,100.423,HARD,28.0,2.0,4.0,China
LEC,Ferrari,50.0,100.337,HARD,29.0,2.0,4.0,China
LEC,Ferrari,51.0,100.205,HARD,30.0,2.0,4.0,China
LEC,Ferrari,52.0,100.453,HARD,31.0,2.0,4.0,China
LEC,Ferrari,53.0,100.366,HARD,32.0,2.0,4.0,China
LEC,Ferrari,54.0,100.171,HARD,33.0,2.0,4.0,China
LEC,Ferrari,55.0,100.882,HARD,34.0,2.0,4.0,China
LEC,Ferrari,56.0,100.568,HARD,35.0,2.0,4.0,China
MAG,Haas F1 Team,1.0,111.086,HARD,1.0,1.0,18.0,China
MAG,Haas F1 Team,2.0,103.907,HARD,2.0,1.0,17.0,China
MAG,Haas F1 Team,3.0,103.179,HARD,3.0,1.0,17.0,China
MAG,Haas F1 Team,4.0,104.116,HARD,4.0,1.0,18.0,China
MAG,Haas F1 Team,5.0,103.797,HARD,5.0,1.0,18.0,China
MAG,Haas F1 Team,6.0,103.899,HARD,6.0,1.0,18.0,China
MAG,Haas F1 Team,7.0,103.93,HARD,7.0,1.0,18.0,China
MAG,Haas F1 Team,8.0,104.239,HARD,8.0,1.0,17.0,China
MAG,Haas F1 Team,9.0,103.461,HARD,9.0,1.0,15.0,China
MAG,Haas F1 Team,10.0,103.28,HARD,10.0,1.0,11.0,China
MAG,Haas F1 Team,11.0,103.549,HARD,11.0,1.0,10.0,China
MAG,Haas F1 Team,12.0,103.665,HARD,12.0,1.0,8.0,China
MAG,Haas F1 Team,13.0,104.59,HARD,13.0,1.0,10.0,China
MAG,Haas F1 Team,14.0,103.959,HARD,14.0,1.0,10.0,China
MAG,Haas F1 Team,15.0,104.466,HARD,15.0,1.0,10.0,China
MAG,Haas F1 Team,16.0,103.648,HARD,16.0,1.0,10.0,China
MAG,Haas F1 Team,19.0,101.106,HARD,2.0,2.0,20.0,China
MAG,Haas F1 Team,20.0,101.312,HARD,3.0,2.0,19.0,China
MAG,Haas F1 Team,32.0,101.74,MEDIUM,5.0,3.0,17.0,China
MAG,Haas F1 Team,33.0,102.473,MEDIUM,6.0,3.0,16.0,China
MAG,Haas F1 Team,34.0,103.518,MEDIUM,7.0,3.0,17.0,China
MAG,Haas F1 Team,35.0,102.616,MEDIUM,8.0,3.0,16.0,China
MAG,Haas F1 Team,36.0,101.298,MEDIUM,9.0,3.0,16.0,China
MAG,Haas F1 Team,37.0,101.42,MEDIUM,10.0,3.0,16.0,China
MAG,Haas F1 Team,38.0,101.36,MEDIUM,11.0,3.0,15.0,China
MAG,Haas F1 Team,39.0,101.28,MEDIUM,12.0,3.0,15.0,China
MAG,Haas F1 Team,40.0,101.754,MEDIUM,13.0,3.0,14.0,China
MAG,Haas F1 Team,41.0,101.84,MEDIUM,14.0,3.0,14.0,China
MAG,Haas F1 Team,42.0,101.513,MEDIUM,15.0,3.0,14.0,China
MAG,Haas F1 Team,43.0,101.245,MEDIUM,16.0,3.0,13.0,China
MAG,Haas F1 Team,44.0,101.324,MEDIUM,17.0,3.0,13.0,China
MAG,Haas F1 Team,45.0,101.077,MEDIUM,18.0,3.0,13.0,China
MAG,Haas F1 Team,46.0,101.498,MEDIUM,19.0,3.0,13.0,China
MAG,Haas F1 Team,47.0,101.366,MEDIUM,20.0,3.0,13.0,China
MAG,Haas F1 Team,48.0,101.603,MEDIUM,21.0,3.0,13.0,China
MAG,Haas F1 Team,49.0,101.355,MEDIUM,22.0,3.0,13.0,China
MAG,Haas F1 Team,50.0,101.376,MEDIUM,23.0,3.0,13.0,China
MAG,Haas F1 Team,51.0,101.879,MEDIUM,24.0,3.0,13.0,China
MAG,Haas F1 Team,52.0,102.059,MEDIUM,25.0,3.0,13.0,China
MAG,Haas F1 Team,53.0,104.013,MEDIUM,26.0,3.0,15.0,China
MAG,Haas F1 Team,54.0,102.863,MEDIUM,27.0,3.0,15.0,China
MAG,Haas F1 Team,55.0,102.864,MEDIUM,28.0,3.0,15.0,China
MAG,Haas F1 Team,56.0,102.87,MEDIUM,29.0,3.0,15.0,China
NOR,McLaren,1.0,104.524,MEDIUM,1.0,1.0,4.0,China
NOR,McLaren,2.0,101.267,MEDIUM,2.0,1.0,4.0,China
NOR,McLaren,3.0,101.282,MEDIUM,3.0,1.0,4.0,China
NOR,McLaren,4.0,101.929,MEDIUM,4.0,1.0,4.0,China
NOR,McLaren,5.0,101.94,MEDIUM,5.0,1.0,4.0,China
NOR,McLaren,6.0,102.009,MEDIUM,6.0,1.0,4.0,China
NOR,McLaren,7.0,102.403,MEDIUM,7.0,1.0,3.0,China
NOR,McLaren,8.0,101.756,MEDIUM,8.0,1.0,3.0,China
NOR,McLaren,9.0,101.688,MEDIUM,9.0,1.0,3.0,China
NOR,McLaren,10.0,101.695,MEDIUM,10.0,1.0,3.0,China
NOR,McLaren,11.0,101.828,MEDIUM,11.0,1.0,3.0,China
NOR,McLaren,12.0,102.007,MEDIUM,12.0,1.0,3.0,China
NOR,McLaren,13.0,101.805,MEDIUM,13.0,1.0,2.0,China
NOR,McLaren,14.0,101.656,MEDIUM,14.0,1.0,1.0,China
NOR,McLaren,15.0,102.04,MEDIUM,15.0,1.0,1.0,China
NOR,McLaren,16.0,101.795,MEDIUM,16.0,1.0,1.0,China
NOR,McLaren,17.0,101.7,MEDIUM,17.0,1.0,1.0,China
NOR,McLaren,18.0,101.994,MEDIUM,18.0,1.0,1.0,China
NOR,McLaren,19.0,102.658,MEDIUM,19.0,1.0,2.0,China
NOR,McLaren,20.0,102.167,MEDIUM,20.0,1.0,2.0,China
NOR,McLaren,21.0,103.566,MEDIUM,21.0,1.0,2.0,China
NOR,McLaren,27.0,108.631,HARD,5.0,2.0,2.0,China
NOR,McLaren,32.0,98.957,HARD,10.0,2.0,2.0,China
NOR,McLaren,33.0,98.751,HARD,11.0,2.0,2.0,China
NOR,McLaren,34.0,99.022,HARD,12.0,2.0,2.0,China
NOR,McLaren,35.0,99.094,HARD,13.0,2.0,2.0,China
NOR,McLaren,36.0,99.166,HARD,14.0,2.0,2.0,China
NOR,McLaren,37.0,99.3,HARD,15.0,2.0,2.0,China
NOR,McLaren,38.0,99.28,HARD,16.0,2.0,2.0,China
NOR,McLaren,39.0,99.501,HARD,17.0,2.0,2.0,China
NOR,McLaren,40.0,99.854,HARD,18.0,2.0,2.0,China
NOR,McLaren,41.0,99.721,HARD,19.0,2.0,2.0,China
NOR,McLaren,42.0,100.701,HARD,20.0,2.0,2.0,China
NOR,McLaren,43.0,99.932,HARD,21.0,2.0,2.0,China
NOR,McLaren,44.0,99.435,HARD,22.0,2.0,2.0,China
NOR,McLaren,45.0,99.437,HARD,23.0,2.0,2.0,China
NOR,McLaren,46.0,99.718,HARD,24.0,2.0,2.0,China
NOR,McLaren,47.0,100.113,HARD,25.0,2.0,2.0,China
NOR,McLaren,48.0,99.646,HARD,26.0,2.0,2.0,China
NOR,McLaren,49.0,99.716,HARD,27.0,2.0,2.0,China
NOR,McLaren,50.0,100.177,HARD,28.0,2.0,2.0,China
NOR,McLaren,51.0,99.949,HARD,29.0,2.0,2.0,China
NOR,McLaren,52.0,99.944,HARD,30.0,2.0,2.0,China
NOR,McLaren,53.0,100.208,HARD,31.0,2.0,2.0,China
NOR,McLaren,54.0,100.217,HARD,32.0,2.0,2.0,China
NOR,McLaren,55.0,100.686,HARD,33.0,2.0,2.0,China
NOR,McLaren,56.0,100.284,HARD,34.0,2.0,2.0,China
OCO,Alpine,1.0,108.897,MEDIUM,1.0,1.0,12.0,China
OCO,Alpine,2.0,103.022,MEDIUM,2.0,1.0,12.0,China
OCO,Alpine,3.0,102.807,MEDIUM,3.0,1.0,12.0,China
OCO,Alpine,4.0,103.002,MEDIUM,4.0,1.0,12.0,China
OCO,Alpine,5.0,103.105,MEDIUM,5.0,1.0,12.0,China
OCO,Alpine,6.0,103.212,MEDIUM,6.0,1.0,12.0,China
OCO,Alpine,7.0,103.549,MEDIUM,7.0,1.0,12.0,China
OCO,Alpine,8.0,104.045,MEDIUM,8.0,1.0,11.0,China
OCO,Alpine,11.0,101.472,HARD,2.0,2.0,16.0,China
OCO,Alpine,12.0,101.793,HARD,3.0,2.0,15.0,China
OCO,Alpine,13.0,102.193,HARD,4.0,2.0,14.0,China
OCO,Alpine,14.0,102.112,HARD,5.0,2.0,14.0,China
OCO,Alpine,15.0,102.357,HARD,6.0,2.0,13.0,China
OCO,Alpine,16.0,102.443,HARD,7.0,2.0,13.0,China
OCO,Alpine,17.0,102.55,HARD,8.0,2.0,12.0,China
OCO,Alpine,18.0,102.486,HARD,9.0,2.0,12.0,China
OCO,Alpine,19.0,102.544,HARD,10.0,2.0,12.0,China
OCO,Alpine,20.0,102.599,HARD,11.0,2.0,11.0,China
OCO,Alpine,32.0,101.902,HARD,9.0,3.0,11.0,China
OCO,Alpine,33.0,100.937,HARD,10.0,3.0,11.0,China
OCO,Alpine,34.0,100.972,HARD,11.0,3.0,11.0,China
OCO,Alpine,35.0,101.009,HARD,12.0,3.0,11.0,China
OCO,Alpine,36.0,101.194,HARD,13.0,3.0,11.0,China
OCO,Alpine,37.0,101.361,HARD,14.0,3.0,11.0,China
OCO,Alpine,38.0,101.131,HARD,15.0,3.0,11.0,China
OCO,Alpine,39.0,101.313,HARD,16.0,3.0,11.0,China
OCO,Alpine,40.0,101.592,HARD,17.0,3.0,11.0,China
