Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds
0 days 01:00:28.825000,LEC,16,0 days 00:01:42.090000,3.0,1.0,,,0 days 00:00:27.068000,0 days 00:00:31.135000,0 days 00:00:43.887000,0 days 00:59:13.825000,0 days 00:59:44.960000,0 days 01:00:28.847000,271.0,265.0,256.0,311.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:58:46.735000,2024-04-21 07:07:05.408,1,7.0,False,,False,True,102.09
0 days 01:02:11.045000,LEC,16,0 days 00:01:42.220000,4.0,1.0,,,0 days 00:00:27.289000,0 days 00:00:30.941000,0 days 00:00:43.990000,0 days 01:00:56.136000,0 days 01:01:27.077000,0 days 01:02:11.067000,274.0,265.0,255.0,327.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:00:28.825000,2024-04-21 07:08:47.498,1,7.0,False,,False,True,102.22
0 days 01:03:53.140000,LEC,16,0 days 00:01:42.095000,5.0,1.0,,,0 days 00:00:27.308000,0 days 00:00:30.886000,0 days 00:00:43.901000,0 days 01:02:38.375000,0 days 01:03:09.261000,0 days 01:03:53.162000,270.0,267.0,255.0,325.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:02:11.045000,2024-04-21 07:10:29.718,1,7.0,False,,False,True,102.095
0 days 01:05:35.462000,LEC,16,0 days 00:01:42.322000,6.0,1.0,,,0 days 00:00:27.267000,0 days 00:00:31.156000,0 days 00:00:43.899000,0 days 01:04:20.429000,0 days 01:04:51.585000,0 days 01:05:35.484000,273.0,265.0,261.0,330.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:03:53.140000,2024-04-21 07:12:11.813,1,7.0,False,,False,True,102.322
0 days 01:07:17.879000,LEC,16,0 days 00:01:42.417000,7.0,1.0,,,0 days 00:00:27.201000,0 days 00:00:31.213000,0 days 00:00:44.003000,0 days 01:06:02.685000,0 days 01:06:33.898000,0 days 01:07:17.901000,275.0,267.0,260.0,333.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:05:35.462000,2024-04-21 07:13:54.135,1,7.0,False,,False,True,102.417
0 days 01:09:00.848000,LEC,16,0 days 00:01:42.969000,8.0,1.0,,,0 days 00:00:27.283000,0 days 00:00:31.480000,0 days 00:00:44.206000,0 days 01:07:45.184000,0 days 01:08:16.664000,0 days 01:09:00.870000,275.0,267.0,260.0,332.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:07:17.879000,2024-04-21 07:15:36.552,1,7.0,False,,False,True,102.969
0 days 01:10:43.037000,LEC,16,0 days 00:01:42.189000,9.0,1.0,,,0 days 00:00:27.245000,0 days 00:00:30.805000,0 days 00:00:44.139000,0 days 01:09:28.115000,0 days 01:09:58.920000,0 days 01:10:43.059000,272.0,266.0,254.0,315.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:09:00.848000,2024-04-21 07:17:19.521,1,6.0,False,,False,True,102.189
0 days 01:12:25.361000,LEC,16,0 days 00:01:42.324000,10.0,1.0,,,0 days 00:00:27.238000,0 days 00:00:31.145000,0 days 00:00:43.941000,0 days 01:11:10.297000,0 days 01:11:41.442000,0 days 01:12:25.383000,274.0,266.0,260.0,328.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:10:43.037000,2024-04-21 07:19:01.710,1,6.0,False,,False,True,102.324
0 days 01:14:07.489000,LEC,16,0 days 00:01:42.128000,11.0,1.0,,,0 days 00:00:27.066000,0 days 00:00:31.372000,0 days 00:00:43.690000,0 days 01:12:52.449000,0 days 01:13:23.821000,0 days 01:14:07.511000,272.0,265.0,260.0,329.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:12:25.361000,2024-04-21 07:20:44.034,1,4.0,False,,False,True,102.128
0 days 01:15:49.428000,LEC,16,0 days 00:01:41.939000,12.0,1.0,,,0 days 00:00:27.165000,0 days 00:00:30.859000,0 days 00:00:43.915000,0 days 01:14:34.676000,0 days 01:15:05.535000,0 days 01:15:49.450000,269.0,261.0,255.0,305.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:14:07.489000,2024-04-21 07:22:26.162,1,4.0,False,,False,True,101.939
0 days 01:17:31.507000,LEC,16,0 days 00:01:42.079000,13.0,1.0,,,0 days 00:00:27.348000,0 days 00:00:30.754000,0 days 00:00:43.977000,0 days 01:16:16.798000,0 days 01:16:47.552000,0 days 01:17:31.529000,271.0,263.0,255.0,308.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:15:49.428000,2024-04-21 07:24:08.101,1,4.0,False,,False,True,102.079
0 days 01:19:13.319000,LEC,16,0 days 00:01:41.812000,14.0,1.0,,,0 days 00:00:27.246000,0 days 00:00:30.685000,0 days 00:00:43.881000,0 days 01:17:58.775000,0 days 01:18:29.460000,0 days 01:19:13.341000,271.0,263.0,255.0,309.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:17:31.507000,2024-04-21 07:25:50.180,1,2.0,False,,False,True,101.812
0 days 01:20:55.183000,LEC,16,0 days 00:01:41.864000,15.0,1.0,,,0 days 00:00:27.212000,0 days 00:00:30.784000,0 days 00:00:43.868000,0 days 01:19:40.553000,0 days 01:20:11.337000,0 days 01:20:55.205000,271.0,265.0,255.0,310.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:19:13.319000,2024-04-21 07:27:31.992,1,2.0,False,,False,True,101.864
0 days 01:22:37.912000,LEC,16,0 days 00:01:42.729000,16.0,1.0,,,0 days 00:00:27.237000,0 days 00:00:31.529000,0 days 00:00:43.963000,0 days 01:21:22.442000,0 days 01:21:53.971000,0 days 01:22:37.934000,273.0,266.0,254.0,310.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:20:55.183000,2024-04-21 07:29:13.856,1,3.0,False,,False,True,102.729
0 days 01:24:19.891000,LEC,16,0 days 00:01:41.979000,17.0,1.0,,,0 days 00:00:27.306000,0 days 00:00:30.845000,0 days 00:00:43.828000,0 days 01:23:05.240000,0 days 01:23:36.085000,0 days 01:24:19.913000,273.0,265.0,255.0,309.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:22:37.912000,2024-04-21 07:30:56.585,1,3.0,False,,False,True,101.979
0 days 01:26:02.005000,LEC,16,0 days 00:01:42.114000,18.0,1.0,,,0 days 00:00:27.442000,0 days 00:00:30.799000,0 days 00:00:43.873000,0 days 01:24:47.355000,0 days 01:25:18.154000,0 days 01:26:02.027000,272.0,265.0,256.0,309.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:24:19.891000,2024-04-21 07:32:38.564,1,3.0,False,,False,True,102.114
0 days 01:27:43.987000,LEC,16,0 days 00:01:41.982000,19.0,1.0,,,0 days 00:00:27.275000,0 days 00:00:30.764000,0 days 00:00:43.943000,0 days 01:26:29.302000,0 days 01:27:00.066000,0 days 01:27:44.009000,273.0,265.0,256.0,308.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:26:02.005000,2024-04-21 07:34:20.678,1,3.0,False,,False,True,101.982
0 days 01:29:26.028000,LEC,16,0 days 00:01:42.041000,20.0,1.0,,,0 days 00:00:27.337000,0 days 00:00:30.746000,0 days 00:00:43.958000,0 days 01:28:11.346000,0 days 01:28:42.092000,0 days 01:29:26.050000,273.0,266.0,256.0,307.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:27:43.987000,2024-04-21 07:36:02.660,12,3.0,False,,False,True,102.041
0 days 01:45:07.620000,LEC,16,0 days 00:01:48.724000,27.0,2.0,,,0 days 00:00:26.655000,0 days 00:00:29.957000,0 days 00:00:52.112000,0 days 01:43:45.573000,0 days 01:44:15.530000,0 days 01:45:07.642000,272.0,265.0,210.0,310.0,False,HARD,6.0,True,Ferrari,0 days 01:43:18.896000,2024-04-21 07:51:37.569,124,3.0,False,,False,False,108.724
0 days 01:56:32.168000,LEC,16,0 days 00:01:39.525000,32.0,2.0,,,0 days 00:00:26.515000,0 days 00:00:29.931000,0 days 00:00:43.079000,0 days 01:55:19.180000,0 days 01:55:49.111000,0 days 01:56:32.190000,277.0,267.0,257.0,309.0,True,HARD,11.0,True,Ferrari,0 days 01:54:52.643000,2024-04-21 08:03:11.316,1,3.0,False,,False,True,99.525
0 days 01:58:11.552000,LEC,16,0 days 00:01:39.384000,33.0,2.0,,,0 days 00:00:26.529000,0 days 00:00:29.829000,0 days 00:00:43.026000,0 days 01:56:58.719000,0 days 01:57:28.548000,0 days 01:58:11.574000,275.0,268.0,257.0,309.0,True,HARD,12.0,True,Ferrari,0 days 01:56:32.168000,2024-04-21 08:04:50.841,1,3.0,False,,False,True,99.384
0 days 01:59:51.113000,LEC,16,0 days 00:01:39.561000,34.0,2.0,,,0 days 00:00:26.526000,0 days 00:00:29.914000,0 days 00:00:43.121000,0 days 01:58:38.100000,0 days 01:59:08.014000,0 days 01:59:51.135000,276.0,268.0,257.0,310.0,False,HARD,13.0,True,Ferrari,0 days 01:58:11.552000,2024-04-21 08:06:30.225,1,3.0,False,,False,True,99.561
0 days 02:01:30.820000,LEC,16,0 days 00:01:39.707000,35.0,2.0,,,0 days 00:00:26.680000,0 days 00:00:29.951000,0 days 00:00:43.076000,0 days 02:00:17.815000,0 days 02:00:47.766000,0 days 02:01:30.842000,275.0,269.0,257.0,309.0,False,HARD,14.0,True,Ferrari,0 days 01:59:51.113000,2024-04-21 08:08:09.786,1,3.0,False,,False,True,99.707
0 days 02:03:10.595000,LEC,16,0 days 00:01:39.775000,36.0,2.0,,,0 days 00:00:26.525000,0 days 00:00:30.025000,0 days 00:00:43.225000,0 days 02:01:57.367000,0 days 02:02:27.392000,0 days 02:03:10.617000,275.0,266.0,258.0,308.0,False,HARD,15.0,True,Ferrari,0 days 02:01:30.820000,2024-04-21 08:09:49.493,1,3.0,False,,False,True,99.775
0 days 02:04:50.635000,LEC,16,0 days 00:01:40.040000,37.0,2.0,,,0 days 00:00:26.585000,0 days 00:00:30.103000,0 days 00:00:43.352000,0 days 02:03:37.202000,0 days 02:04:07.305000,0 days 02:04:50.657000,273.0,265.0,259.0,309.0,False,HARD,16.0,True,Ferrari,0 days 02:03:10.595000,2024-04-21 08:11:29.268,1,3.0,False,,False,True,100.04
0 days 02:06:30.693000,LEC,16,0 days 00:01:40.058000,38.0,2.0,,,0 days 00:00:26.762000,0 days 00:00:30.046000,0 days 00:00:43.250000,0 days 02:05:17.419000,0 days 02:05:47.465000,0 days 02:06:30.715000,272.0,264.0,258.0,307.0,False,HARD,17.0,True,Ferrari,0 days 02:04:50.635000,2024-04-21 08:13:09.308,1,3.0,False,,False,True,100.058
0 days 02:08:11.482000,LEC,16,0 days 00:01:40.789000,39.0,2.0,,,0 days 00:00:26.666000,0 days 00:00:30.922000,0 days 00:00:43.201000,0 days 02:06:57.381000,0 days 02:07:28.303000,0 days 02:08:11.504000,273.0,265.0,264.0,324.0,False,HARD,18.0,True,Ferrari,0 days 02:06:30.693000,2024-04-21 08:14:49.366,1,4.0,False,,False,True,100.789
0 days 02:09:51.213000,LEC,16,0 days 00:01:39.731000,40.0,2.0,,,0 days 00:00:26.506000,0 days 00:00:30.181000,0 days 00:00:43.044000,0 days 02:08:38.010000,0 days 02:09:08.191000,0 days 02:09:51.235000,271.0,266.0,263.0,325.0,False,HARD,19.0,True,Ferrari,0 days 02:08:11.482000,2024-04-21 08:16:30.155,1,4.0,False,,False,True,99.731
0 days 02:11:30.838000,LEC,16,0 days 00:01:39.625000,41.0,2.0,,,0 days 00:00:26.415000,0 days 00:00:30.217000,0 days 00:00:42.993000,0 days 02:10:17.650000,0 days 02:10:47.867000,0 days 02:11:30.860000,275.0,269.0,265.0,327.0,False,HARD,20.0,True,Ferrari,0 days 02:09:51.213000,2024-04-21 08:18:09.886,1,4.0,False,,False,True,99.625
0 days 02:13:10.744000,LEC,16,0 days 00:01:39.906000,42.0,2.0,,,0 days 00:00:26.532000,0 days 00:00:30.169000,0 days 00:00:43.205000,0 days 02:11:57.392000,0 days 02:12:27.561000,0 days 02:13:10.766000,277.0,269.0,259.0,311.0,False,HARD,21.0,True,Ferrari,0 days 02:11:30.838000,2024-04-21 08:19:49.511,1,4.0,False,,False,True,99.906
0 days 02:14:50.652000,LEC,16,0 days 00:01:39.908000,43.0,2.0,,,0 days 00:00:26.691000,0 days 00:00:29.998000,0 days 00:00:43.219000,0 days 02:13:37.457000,0 days 02:14:07.455000,0 days 02:14:50.674000,276.0,269.0,258.0,310.0,False,HARD,22.0,True,Ferrari,0 days 02:13:10.744000,2024-04-21 08:21:29.417,1,4.0,False,,False,True,99.908
0 days 02:16:30.493000,LEC,16,0 days 00:01:39.841000,44.0,2.0,,,0 days 00:00:26.662000,0 days 00:00:30.010000,0 days 00:00:43.169000,0 days 02:15:17.336000,0 days 02:15:47.346000,0 days 02:16:30.515000,275.0,268.0,258.0,310.0,False,HARD,23.0,True,Ferrari,0 days 02:14:50.652000,2024-04-21 08:23:09.325,1,4.0,False,,False,True,99.841
0 days 02:18:10.518000,LEC,16,0 days 00:01:40.025000,45.0,2.0,,,0 days 00:00:26.729000,0 days 00:00:30.136000,0 days 00:00:43.160000,0 days 02:16:57.244000,0 days 02:17:27.380000,0 days 02:18:10.540000,277.0,268.0,258.0,311.0,False,HARD,24.0,True,Ferrari,0 days 02:16:30.493000,2024-04-21 08:24:49.166,1,4.0,False,,False,True,100.025
0 days 02:19:50.742000,LEC,16,0 days 00:01:40.224000,46.0,2.0,,,0 days 00:00:26.857000,0 days 00:00:30.073000,0 days 00:00:43.294000,0 days 02:18:37.397000,0 days 02:19:07.470000,0 days 02:19:50.764000,278.0,268.0,258.0,310.0,False,HARD,25.0,True,Ferrari,0 days 02:18:10.518000,2024-04-21 08:26:29.191,1,4.0,False,,False,True,100.224
0 days 02:21:31.058000,LEC,16,0 days 00:01:40.316000,47.0,2.0,,,0 days 00:00:26.713000,0 days 00:00:30.036000,0 days 00:00:43.567000,0 days 02:20:17.477000,0 days 02:20:47.513000,0 days 02:21:31.080000,276.0,269.0,258.0,310.0,False,HARD,26.0,True,Ferrari,0 days 02:19:50.742000,2024-04-21 08:28:09.415,1,4.0,False,,False,True,100.316
0 days 02:23:11.216000,LEC,16,0 days 00:01:40.158000,48.0,2.0,,,0 days 00:00:26.759000,0 days 00:00:30.021000,0 days 00:00:43.378000,0 days 02:21:57.839000,0 days 02:22:27.860000,0 days 02:23:11.238000,276.0,268.0,259.0,309.0,False,HARD,27.0,True,Ferrari,0 days 02:21:31.058000,2024-04-21 08:29:49.731,1,4.0,False,,False,True,100.158
0 days 02:24:51.639000,LEC,16,0 days 00:01:40.423000,49.0,2.0,,,0 days 00:00:26.786000,0 days 00:00:30.170000,0 days 00:00:43.467000,0 days 02:23:38.024000,0 days 02:24:08.194000,0 days 02:24:51.661000,276.0,269.0,258.0,308.0,False,HARD,28.0,True,Ferrari,0 days 02:23:11.216000,2024-04-21 08:31:29.889,1,4.0,False,,False,True,100.423
0 days 02:26:31.976000,LEC,16,0 days 00:01:40.337000,50.0,2.0,,,0 days 00:00:26.803000,0 days 00:00:30.307000,0 days 00:00:43.227000,0 days 02:25:18.464000,0 days 02:25:48.771000,0 days 02:26:31.998000,276.0,268.0,259.0,308.0,False,HARD,29.0,True,Ferrari,0 days 02:24:51.639000,2024-04-21 08:33:10.312,1,4.0,False,,False,True,100.337
0 days 02:28:12.181000,LEC,16,0 days 00:01:40.205000,51.0,2.0,,,0 days 00:00:26.813000,0 days 00:00:30.091000,0 days 00:00:43.301000,0 days 02:26:58.811000,0 days 02:27:28.902000,0 days 02:28:12.203000,276.0,269.0,259.0,309.0,False,HARD,30.0,True,Ferrari,0 days 02:26:31.976000,2024-04-21 08:34:50.649,1,4.0,False,,False,True,100.205
0 days 02:29:52.634000,LEC,16,0 days 00:01:40.453000,52.0,2.0,,,0 days 00:00:26.834000,0 days 00:00:30.289000,0 days 00:00:43.330000,0 days 02:28:39.037000,0 days 02:29:09.326000,0 days 02:29:52.656000,276.0,268.0,259.0,309.0,False,HARD,31.0,True,Ferrari,0 days 02:28:12.181000,2024-04-21 08:36:30.854,1,4.0,False,,False,True,100.453
0 days 02:31:33,LEC,16,0 days 00:01:40.366000,53.0,2.0,,,0 days 00:00:26.810000,0 days 00:00:30.117000,0 days 00:00:43.439000,0 days 02:30:19.466000,0 days 02:30:49.583000,0 days 02:31:33.022000,275.0,269.0,259.0,309.0,False,HARD,32.0,True,Ferrari,0 days 02:29:52.634000,2024-04-21 08:38:11.307,1,4.0,False,,False,True,100.366
0 days 02:33:13.171000,LEC,16,0 days 00:01:40.171000,54.0,2.0,,,0 days 00:00:26.820000,0 days 00:00:30.075000,0 days 00:00:43.276000,0 days 02:31:59.842000,0 days 02:32:29.917000,0 days 02:33:13.193000,275.0,270.0,260.0,310.0,False,HARD,33.0,True,Ferrari,0 days 02:31:33,2024-04-21 08:39:51.673,1,4.0,False,,False,True,100.171
0 days 02:34:54.053000,LEC,16,0 days 00:01:40.882000,55.0,2.0,,,0 days 00:00:27.018000,0 days 00:00:30.420000,0 days 00:00:43.444000,0 days 02:33:40.211000,0 days 02:34:10.631000,0 days 02:34:54.075000,276.0,269.0,259.0,309.0,False,HARD,34.0,True,Ferrari,0 days 02:33:13.171000,2024-04-21 08:41:31.844,1,4.0,False,,False,True,100.882
0 days 02:36:34.621000,LEC,16,0 days 00:01:40.568000,56.0,2.0,,,0 days 00:00:26.873000,0 days 00:00:30.305000,0 days 00:00:43.390000,0 days 02:35:20.948000,0 days 02:35:51.253000,0 days 02:36:34.643000,276.0,270.0,260.0,308.0,False,HARD,35.0,True,Ferrari,0 days 02:34:54.053000,2024-04-21 08:43:12.726,1,4.0,False,,False,True,100.568
0 days 00:57:09.521000,MAG,20,0 days 00:01:51.086000,1.0,1.0,,,,0 days 00:00:32.774000,0 days 00:00:45.809000,,0 days 00:56:23.936000,0 days 00:57:09.640000,277.0,262.0,252.0,318.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:55:18.169000,2024-04-21 07:03:36.842,1,18.0,False,,False,False,111.086
0 days 00:58:53.428000,MAG,20,0 days 00:01:43.907000,2.0,1.0,,,0 days 00:00:27.241000,0 days 00:00:31.669000,0 days 00:00:44.997000,0 days 00:57:36.813000,0 days 00:58:08.482000,0 days 00:58:53.479000,280.0,267.0,256.0,344.0,True,HARD,2.0,True,Haas F1 Team,0 days 00:57:09.521000,2024-04-21 07:05:28.194,1,17.0,False,,False,True,103.907
0 days 01:00:36.607000,MAG,20,0 days 00:01:43.179000,3.0,1.0,,,0 days 00:00:27.319000,0 days 00:00:31.608000,0 days 00:00:44.252000,0 days 00:59:20.798000,0 days 00:59:52.406000,0 days 01:00:36.658000,273.0,265.0,260.0,335.0,True,HARD,3.0,True,Haas F1 Team,0 days 00:58:53.428000,2024-04-21 07:07:12.101,1,17.0,False,,False,True,103.179
0 days 01:02:20.723000,MAG,20,0 days 00:01:44.116000,4.0,1.0,,,0 days 00:00:27.237000,0 days 00:00:31.903000,0 days 00:00:44.976000,0 days 01:01:03.895000,0 days 01:01:35.798000,0 days 01:02:20.774000,274.0,268.0,252.0,341.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:00:36.607000,2024-04-21 07:08:55.280,1,18.0,False,,False,True,104.116
0 days 01:04:04.520000,MAG,20,0 days 00:01:43.797000,5.0,1.0,,,0 days 00:00:27.387000,0 days 00:00:31.712000,0 days 00:00:44.698000,0 days 01:02:48.161000,0 days 01:03:19.873000,0 days 01:04:04.571000,279.0,267.0,258.0,337.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:02:20.723000,2024-04-21 07:10:39.396,1,18.0,False,,False,True,103.797
0 days 01:05:48.419000,MAG,20,0 days 00:01:43.899000,6.0,1.0,,,0 days 00:00:27.510000,0 days 00:00:31.597000,0 days 00:00:44.792000,0 days 01:04:32.081000,0 days 01:05:03.678000,0 days 01:05:48.470000,270.0,263.0,253.0,313.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:04:04.520000,2024-04-21 07:12:23.193,1,18.0,False,,False,True,103.899
0 days 01:07:32.349000,MAG,20,0 days 00:01:43.930000,7.0,1.0,,,0 days 00:00:27.684000,0 days 00:00:31.345000,0 days 00:00:44.901000,0 days 01:06:16.154000,0 days 01:06:47.499000,0 days 01:07:32.400000,275.0,267.0,253.0,318.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:05:48.419000,2024-04-21 07:14:07.092,1,18.0,False,,False,True,103.93
0 days 01:09:16.588000,MAG,20,0 days 00:01:44.239000,8.0,1.0,,,0 days 00:00:27.632000,0 days 00:00:31.516000,0 days 00:00:45.091000,0 days 01:08:00.032000,0 days 01:08:31.548000,0 days 01:09:16.639000,271.0,264.0,252.0,314.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:07:32.349000,2024-04-21 07:15:51.022,1,17.0,False,,False,True,104.239
0 days 01:11:00.049000,MAG,20,0 days 00:01:43.461000,9.0,1.0,,,0 days 00:00:27.564000,0 days 00:00:31.255000,0 days 00:00:44.642000,0 days 01:09:44.203000,0 days 01:10:15.458000,0 days 01:11:00.100000,272.0,264.0,253.0,313.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:09:16.588000,2024-04-21 07:17:35.261,1,15.0,False,,False,True,103.461
0 days 01:12:43.329000,MAG,20,0 days 00:01:43.280000,10.0,1.0,,,0 days 00:00:27.469000,0 days 00:00:31.262000,0 days 00:00:44.549000,0 days 01:11:27.569000,0 days 01:11:58.831000,0 days 01:12:43.380000,271.0,262.0,253.0,309.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:11:00.049000,2024-04-21 07:19:18.722,1,11.0,False,,False,True,103.28
0 days 01:14:26.878000,MAG,20,0 days 00:01:43.549000,11.0,1.0,,,0 days 00:00:27.633000,0 days 00:00:31.297000,0 days 00:00:44.619000,0 days 01:13:11.013000,0 days 01:13:42.310000,0 days 01:14:26.929000,273.0,265.0,253.0,311.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:12:43.329000,2024-04-21 07:21:02.002,1,10.0,False,,False,True,103.549
0 days 01:16:10.543000,MAG,20,0 days 00:01:43.665000,12.0,1.0,,,0 days 00:00:27.690000,0 days 00:00:31.478000,0 days 00:00:44.497000,0 days 01:14:54.619000,0 days 01:15:26.097000,0 days 01:16:10.594000,273.0,263.0,254.0,311.0,False,HARD,12.0,True,Haas F1 Team,0 days 01:14:26.878000,2024-04-21 07:22:45.551,1,8.0,False,,False,True,103.665
0 days 01:17:55.133000,MAG,20,0 days 00:01:44.590000,13.0,1.0,,,0 days 00:00:27.710000,0 days 00:00:31.398000,0 days 00:00:45.482000,0 days 01:16:38.304000,0 days 01:17:09.702000,0 days 01:17:55.184000,274.0,265.0,257.0,313.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:16:10.543000,2024-04-21 07:24:29.216,1,10.0,False,,False,True,104.59
0 days 01:19:39.092000,MAG,20,0 days 00:01:43.959000,14.0,1.0,,,0 days 00:00:27.722000,0 days 00:00:31.549000,0 days 00:00:44.688000,0 days 01:18:22.906000,0 days 01:18:54.455000,0 days 01:19:39.143000,273.0,264.0,254.0,313.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:17:55.133000,2024-04-21 07:26:13.806,1,10.0,False,,False,True,103.959
0 days 01:21:23.558000,MAG,20,0 days 00:01:44.466000,15.0,1.0,,,0 days 00:00:27.668000,0 days 00:00:32.043000,0 days 00:00:44.755000,0 days 01:20:06.811000,0 days 01:20:38.854000,0 days 01:21:23.609000,274.0,267.0,254.0,317.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:19:39.092000,2024-04-21 07:27:57.765,1,10.0,False,,False,True,104.466
0 days 01:23:07.206000,MAG,20,0 days 00:01:43.648000,16.0,1.0,,,0 days 00:00:27.578000,0 days 00:00:31.324000,0 days 00:00:44.746000,0 days 01:21:51.187000,0 days 01:22:22.511000,0 days 01:23:07.257000,276.0,265.0,252.0,312.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:21:23.558000,2024-04-21 07:29:42.231,1,10.0,False,,False,True,103.648
0 days 01:28:39.478000,MAG,20,0 days 00:01:41.106000,19.0,2.0,,,0 days 00:00:26.677000,0 days 00:00:30.429000,0 days 00:00:44,0 days 01:27:25.100000,0 days 01:27:55.529000,0 days 01:28:39.529000,272.0,265.0,255.0,310.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:26:58.372000,2024-04-21 07:35:17.045,1,20.0,False,,False,True,101.106
0 days 01:30:20.790000,MAG,20,0 days 00:01:41.312000,20.0,2.0,,,0 days 00:00:26.807000,0 days 00:00:30.410000,0 days 00:00:44.095000,0 days 01:29:06.336000,0 days 01:29:36.746000,0 days 01:30:20.841000,276.0,268.0,261.0,313.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:28:39.478000,2024-04-21 07:36:58.151,12,19.0,False,,False,True,101.312
0 days 01:56:42.066000,MAG,20,0 days 00:01:41.740000,32.0,3.0,,,0 days 00:00:26.956000,0 days 00:00:30.822000,0 days 00:00:43.962000,0 days 01:55:27.333000,0 days 01:55:58.155000,0 days 01:56:42.117000,278.0,270.0,258.0,323.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 01:55:00.326000,2024-04-21 08:03:18.999,1,17.0,False,,False,True,101.74
0 days 01:58:24.539000,MAG,20,0 days 00:01:42.473000,33.0,3.0,,,0 days 00:00:26.986000,0 days 00:00:31.420000,0 days 00:00:44.067000,0 days 01:57:09.103000,0 days 01:57:40.523000,0 days 01:58:24.590000,280.0,270.0,263.0,340.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:56:42.066000,2024-04-21 08:05:00.739,1,16.0,False,,False,True,102.473
0 days 02:00:08.057000,MAG,20,0 days 00:01:43.518000,34.0,3.0,,,0 days 00:00:27.045000,0 days 00:00:31.548000,0 days 00:00:44.925000,0 days 01:58:51.635000,0 days 01:59:23.183000,0 days 02:00:08.108000,275.0,266.0,256.0,333.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:58:24.539000,2024-04-21 08:06:43.212,1,17.0,False,,False,True,103.518
0 days 02:01:50.673000,MAG,20,0 days 00:01:42.616000,35.0,3.0,,,0 days 00:00:27.264000,0 days 00:00:31.172000,0 days 00:00:44.180000,0 days 02:00:35.372000,0 days 02:01:06.544000,0 days 02:01:50.724000,275.0,265.0,256.0,310.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 02:00:08.057000,2024-04-21 08:08:26.730,1,16.0,False,,False,True,102.616
